id, address, lat, lng, voltage
2760, address 2760, 39.631, -79.981, 0
2761, address 2761, 39.632, -79.981, 0
2762, address 2762, 39.633, -79.981, 0
2763, address 2763, 39.634, -79.981, 0
2764, address 2764, 39.635, -79.981, 0
2765, address 2765, 39.636, -79.981, 0
2766, address 2766, 39.637, -79.981, 0
2767, address 2767, 39.638, -79.981, 0
2768, address 2768, 39.639, -79.981, 0
2769, address 2769, 39.64, -79.981, 0
2770, address 2770, 39.641, -79.981, 0
2771, address 2771, 39.642, -79.981, 0
2772, address 2772, 39.643, -79.981, 0
2773, address 2773, 39.644, -79.981, 0
2774, address 2774, 39.645, -79.981, 0
2775, address 2775, 39.646, -79.981, 0
2776, address 2776, 39.647, -79.981, 0
2777, address 2777, 39.648, -79.981, 0
2778, address 2778, 39.649, -79.981, 0
2779, address 2779, 39.65, -79.981, 0
2780, address 2780, 39.651, -79.981, 0
2781, address 2781, 39.652, -79.981, 0
2782, address 2782, 39.653, -79.981, 0
2783, address 2783, 39.654, -79.981, 0
2784, address 2784, 39.655, -79.981, 0
2785, address 2785, 39.656, -79.981, 0
2786, address 2786, 39.657, -79.981, 0
2787, address 2787, 39.658, -79.981, 0
2788, address 2788, 39.659, -79.981, 0
2789, address 2789, 39.66, -79.981, 0
2790, address 2790, 39.661, -79.981, 0
2791, address 2791, 39.617, -79.982, 0
2792, address 2792, 39.618, -79.982, 0
2793, address 2793, 39.619, -79.982, 0
2794, address 2794, 39.62, -79.982, 0
2795, address 2795, 39.621, -79.982, 0
2796, address 2796, 39.622, -79.982, 0
2797, address 2797, 39.623, -79.982, 0
2798, address 2798, 39.624, -79.982, 0
2799, address 2799, 39.625, -79.982, 0
2800, address 2800, 39.626, -79.982, 0
2801, address 2801, 39.627, -79.982, 0
2802, address 2802, 39.628, -79.982, 0
2803, address 2803, 39.629, -79.982, 0
2804, address 2804, 39.63, -79.982, 0
2805, address 2805, 39.631, -79.982, 0
2806, address 2806, 39.632, -79.982, 0
2807, address 2807, 39.633, -79.982, 0
2808, address 2808, 39.634, -79.982, 0
2809, address 2809, 39.635, -79.982, 0
2810, address 2810, 39.636, -79.982, 0
2811, address 2811, 39.637, -79.982, 0
2812, address 2812, 39.638, -79.982, 0
2813, address 2813, 39.639, -79.982, 0
2814, address 2814, 39.64, -79.982, 0
2815, address 2815, 39.641, -79.982, 0
2816, address 2816, 39.642, -79.982, 0
2817, address 2817, 39.643, -79.982, 0
2818, address 2818, 39.644, -79.982, 0
2819, address 2819, 39.645, -79.982, 0
2820, address 2820, 39.646, -79.982, 0
2821, address 2821, 39.647, -79.982, 0
2822, address 2822, 39.648, -79.982, 0
2823, address 2823, 39.649, -79.982, 0
2824, address 2824, 39.65, -79.982, 0
2825, address 2825, 39.651, -79.982, 0
2826, address 2826, 39.652, -79.982, 0
2827, address 2827, 39.653, -79.982, 0
2828, address 2828, 39.654, -79.982, 0
2829, address 2829, 39.655, -79.982, 0
2830, address 2830, 39.656, -79.982, 0
2831, address 2831, 39.657, -79.982, 0
2832, address 2832, 39.658, -79.982, 0
2833, address 2833, 39.659, -79.982, 0
2834, address 2834, 39.66, -79.982, 0
2835, address 2835, 39.661, -79.982, 0
2836, address 2836, 39.617, -79.983, 0
2837, address 2837, 39.618, -79.983, 0
2838, address 2838, 39.619, -79.983, 0
2839, address 2839, 39.62, -79.983, 0
2840, address 2840, 39.621, -79.983, 0
2841, address 2841, 39.622, -79.983, 0
2842, address 2842, 39.623, -79.983, 0
2843, address 2843, 39.624, -79.983, 0
2844, address 2844, 39.625, -79.983, 0
2845, address 2845, 39.626, -79.983, 0
2846, address 2846, 39.627, -79.983, 0
2847, address 2847, 39.628, -79.983, 0
2848, address 2848, 39.629, -79.983, 0
2849, address 2849, 39.63, -79.983, 0
2850, address 2850, 39.631, -79.983, 0
2851, address 2851, 39.632, -79.983, 0
2852, address 2852, 39.633, -79.983, 0
2853, address 2853, 39.634, -79.983, 0
2854, address 2854, 39.635, -79.983, 0
2855, address 2855, 39.636, -79.983, 0
2856, address 2856, 39.637, -79.983, 0
2857, address 2857, 39.638, -79.983, 0
2858, address 2858, 39.639, -79.983, 0
2859, address 2859, 39.64, -79.983, 0
2860, address 2860, 39.641, -79.983, 0
2861, address 2861, 39.642, -79.983, 0
2862, address 2862, 39.643, -79.983, 0
2863, address 2863, 39.644, -79.983, 0
2864, address 2864, 39.645, -79.983, 0
2865, address 2865, 39.646, -79.983, 0
2866, address 2866, 39.647, -79.983, 0
2867, address 2867, 39.648, -79.983, 0
2868, address 2868, 39.649, -79.983, 0
2869, address 2869, 39.65, -79.983, 0
2870, address 2870, 39.651, -79.983, 0
2871, address 2871, 39.652, -79.983, 0
2872, address 2872, 39.653, -79.983, 0
2873, address 2873, 39.654, -79.983, 0
2874, address 2874, 39.655, -79.983, 0
2875, address 2875, 39.656, -79.983, 0
2876, address 2876, 39.657, -79.983, 0
2877, address 2877, 39.658, -79.983, 0
2878, address 2878, 39.659, -79.983, 0
2879, address 2879, 39.66, -79.983, 0
2880, address 2880, 39.661, -79.983, 0
2881, address 2881, 39.617, -79.984, 0
2882, address 2882, 39.618, -79.984, 0
2883, address 2883, 39.619, -79.984, 0
2884, address 2884, 39.62, -79.984, 0
2885, address 2885, 39.621, -79.984, 0
2886, address 2886, 39.622, -79.984, 0
2887, address 2887, 39.623, -79.984, 0
2888, address 2888, 39.624, -79.984, 0
2889, address 2889, 39.625, -79.984, 0
2890, address 2890, 39.626, -79.984, 0
2891, address 2891, 39.627, -79.984, 0
2892, address 2892, 39.628, -79.984, 0
2893, address 2893, 39.629, -79.984, 0
2894, address 2894, 39.63, -79.984, 0
2895, address 2895, 39.631, -79.984, 0
2896, address 2896, 39.632, -79.984, 0
2897, address 2897, 39.633, -79.984, 0
2898, address 2898, 39.634, -79.984, 0
2899, address 2899, 39.635, -79.984, 0
2900, address 2900, 39.636, -79.984, 0
2901, address 2901, 39.637, -79.984, 0
2902, address 2902, 39.638, -79.984, 0
2903, address 2903, 39.639, -79.984, 0
2904, address 2904, 39.64, -79.984, 0
2905, address 2905, 39.641, -79.984, 0
2906, address 2906, 39.642, -79.984, 0
2907, address 2907, 39.643, -79.984, 0
2908, address 2908, 39.644, -79.984, 0
2909, address 2909, 39.645, -79.984, 0
2910, address 2910, 39.646, -79.984, 0
2911, address 2911, 39.647, -79.984, 0
2912, address 2912, 39.648, -79.984, 0
2913, address 2913, 39.649, -79.984, 0
2914, address 2914, 39.65, -79.984, 0
2915, address 2915, 39.651, -79.984, 0
2916, address 2916, 39.652, -79.984, 0
2917, address 2917, 39.653, -79.984, 0
2918, address 2918, 39.654, -79.984, 0
2919, address 2919, 39.655, -79.984, 0
2920, address 2920, 39.656, -79.984, 0
2921, address 2921, 39.657, -79.984, 0
2922, address 2922, 39.658, -79.984, 0
2923, address 2923, 39.659, -79.984, 0
2924, address 2924, 39.66, -79.984, 0
2925, address 2925, 39.661, -79.984, 0
2926, address 2926, 39.617, -79.985, 0
2927, address 2927, 39.618, -79.985, 0
2928, address 2928, 39.619, -79.985, 0
2929, address 2929, 39.62, -79.985, 0
2930, address 2930, 39.621, -79.985, 0
2931, address 2931, 39.622, -79.985, 0
2932, address 2932, 39.623, -79.985, 0
2933, address 2933, 39.624, -79.985, 0
2934, address 2934, 39.625, -79.985, 0
2935, address 2935, 39.626, -79.985, 0
2936, address 2936, 39.627, -79.985, 0
2937, address 2937, 39.628, -79.985, 0
2938, address 2938, 39.629, -79.985, 0
2939, address 2939, 39.63, -79.985, 0
2940, address 2940, 39.631, -79.985, 0
2941, address 2941, 39.632, -79.985, 0
2942, address 2942, 39.633, -79.985, 0
2943, address 2943, 39.634, -79.985, 0
2944, address 2944, 39.635, -79.985, 0
2945, address 2945, 39.636, -79.985, 0
2946, address 2946, 39.637, -79.985, 0
2947, address 2947, 39.638, -79.985, 0
2948, address 2948, 39.639, -79.985, 0
2949, address 2949, 39.64, -79.985, 0
2950, address 2950, 39.641, -79.985, 0
2951, address 2951, 39.642, -79.985, 0
2952, address 2952, 39.643, -79.985, 0
2953, address 2953, 39.644, -79.985, 0
2954, address 2954, 39.645, -79.985, 0
2955, address 2955, 39.646, -79.985, 0
2956, address 2956, 39.647, -79.985, 0
2957, address 2957, 39.648, -79.985, 0
2958, address 2958, 39.649, -79.985, 0
2959, address 2959, 39.65, -79.985, 0
2960, address 2960, 39.651, -79.985, 0
2961, address 2961, 39.652, -79.985, 0
2962, address 2962, 39.653, -79.985, 0
2963, address 2963, 39.654, -79.985, 0
2964, address 2964, 39.655, -79.985, 0
2965, address 2965, 39.656, -79.985, 0
2966, address 2966, 39.657, -79.985, 0
2967, address 2967, 39.658, -79.985, 0
2968, address 2968, 39.659, -79.985, 0
2969, address 2969, 39.66, -79.985, 0
2970, address 2970, 39.661, -79.985, 0
2971, address 2971, 39.617, -79.986, 0
2972, address 2972, 39.618, -79.986, 0
2973, address 2973, 39.619, -79.986, 0
2974, address 2974, 39.62, -79.986, 0
2975, address 2975, 39.621, -79.986, 0
2976, address 2976, 39.622, -79.986, 0
2977, address 2977, 39.623, -79.986, 0
2978, address 2978, 39.624, -79.986, 0
2979, address 2979, 39.625, -79.986, 0
2980, address 2980, 39.626, -79.986, 0
2981, address 2981, 39.627, -79.986, 0
2982, address 2982, 39.628, -79.986, 0
2983, address 2983, 39.629, -79.986, 0
2984, address 2984, 39.63, -79.986, 0
2985, address 2985, 39.631, -79.986, 0
2986, address 2986, 39.632, -79.986, 0
2987, address 2987, 39.633, -79.986, 0
2988, address 2988, 39.634, -79.986, 0
2989, address 2989, 39.635, -79.986, 0
2990, address 2990, 39.636, -79.986, 0
2991, address 2991, 39.637, -79.986, 0
2992, address 2992, 39.638, -79.986, 0
2993, address 2993, 39.639, -79.986, 0
2994, address 2994, 39.64, -79.986, 0
2995, address 2995, 39.641, -79.986, 0
2996, address 2996, 39.642, -79.986, 0
2997, address 2997, 39.643, -79.986, 0
2998, address 2998, 39.644, -79.986, 0
2999, address 2999, 39.645, -79.986, 0
3000, address 3000, 39.646, -79.986, 0
3001, address 3001, 39.647, -79.986, 0
3002, address 3002, 39.648, -79.986, 0
3003, address 3003, 39.649, -79.986, 0
3004, address 3004, 39.65, -79.986, 0
3005, address 3005, 39.651, -79.986, 0
3006, address 3006, 39.652, -79.986, 0
3007, address 3007, 39.653, -79.986, 0
3008, address 3008, 39.654, -79.986, 0
3009, address 3009, 39.655, -79.986, 0
3010, address 3010, 39.656, -79.986, 0
3011, address 3011, 39.657, -79.986, 0
3012, address 3012, 39.658, -79.986, 0
3013, address 3013, 39.659, -79.986, 0
3014, address 3014, 39.66, -79.986, 0
3015, address 3015, 39.661, -79.986, 0
3016, address 3016, 39.617, -79.987, 0
3017, address 3017, 39.618, -79.987, 0
3018, address 3018, 39.619, -79.987, 0
3019, address 3019, 39.62, -79.987, 0
3020, address 3020, 39.621, -79.987, 0
3021, address 3021, 39.622, -79.987, 0
3022, address 3022, 39.623, -79.987, 0
3023, address 3023, 39.624, -79.987, 0
3024, address 3024, 39.625, -79.987, 0
3025, address 3025, 39.626, -79.987, 0
3026, address 3026, 39.627, -79.987, 0
3027, address 3027, 39.628, -79.987, 0
3028, address 3028, 39.629, -79.987, 0
3029, address 3029, 39.63, -79.987, 0
3030, address 3030, 39.631, -79.987, 0
3031, address 3031, 39.632, -79.987, 0
3032, address 3032, 39.633, -79.987, 0
3033, address 3033, 39.634, -79.987, 0
3034, address 3034, 39.635, -79.987, 0
3035, address 3035, 39.636, -79.987, 0
3036, address 3036, 39.637, -79.987, 0
3037, address 3037, 39.638, -79.987, 0
3038, address 3038, 39.639, -79.987, 0
3039, address 3039, 39.64, -79.987, 0
3040, address 3040, 39.641, -79.987, 0
3041, address 3041, 39.642, -79.987, 0
3042, address 3042, 39.643, -79.987, 0
3043, address 3043, 39.644, -79.987, 0
3044, address 3044, 39.645, -79.987, 0
3045, address 3045, 39.646, -79.987, 0
3046, address 3046, 39.647, -79.987, 0
3047, address 3047, 39.648, -79.987, 0
3048, address 3048, 39.649, -79.987, 0
3049, address 3049, 39.65, -79.987, 0
3050, address 3050, 39.651, -79.987, 0
3051, address 3051, 39.652, -79.987, 0
3052, address 3052, 39.653, -79.987, 0
3053, address 3053, 39.654, -79.987, 0
3054, address 3054, 39.655, -79.987, 0
3055, address 3055, 39.656, -79.987, 0
3056, address 3056, 39.657, -79.987, 0
3057, address 3057, 39.658, -79.987, 0
3058, address 3058, 39.659, -79.987, 0
3059, address 3059, 39.66, -79.987, 0
3060, address 3060, 39.661, -79.987, 0
3061, address 3061, 39.617, -79.988, 0
3062, address 3062, 39.618, -79.988, 0
3063, address 3063, 39.619, -79.988, 0
3064, address 3064, 39.62, -79.988, 0
3065, address 3065, 39.621, -79.988, 0
3066, address 3066, 39.622, -79.988, 0
3067, address 3067, 39.623, -79.988, 0
3068, address 3068, 39.624, -79.988, 0
3069, address 3069, 39.625, -79.988, 0
3070, address 3070, 39.626, -79.988, 0
3071, address 3071, 39.627, -79.988, 0
3072, address 3072, 39.628, -79.988, 0
3073, address 3073, 39.629, -79.988, 0
3074, address 3074, 39.63, -79.988, 0
3075, address 3075, 39.631, -79.988, 0
3076, address 3076, 39.632, -79.988, 0
3077, address 3077, 39.633, -79.988, 0
3078, address 3078, 39.634, -79.988, 0
3079, address 3079, 39.635, -79.988, 0
3080, address 3080, 39.636, -79.988, 0
3081, address 3081, 39.637, -79.988, 0
3082, address 3082, 39.638, -79.988, 0
3083, address 3083, 39.639, -79.988, 0
3084, address 3084, 39.64, -79.988, 0
3085, address 3085, 39.641, -79.988, 0
3086, address 3086, 39.642, -79.988, 0
3087, address 3087, 39.643, -79.988, 0
3088, address 3088, 39.644, -79.988, 0
3089, address 3089, 39.645, -79.988, 0
3090, address 3090, 39.646, -79.988, 0
3091, address 3091, 39.647, -79.988, 0
3092, address 3092, 39.648, -79.988, 0
3093, address 3093, 39.649, -79.988, 0
3094, address 3094, 39.65, -79.988, 0
3095, address 3095, 39.651, -79.988, 0
3096, address 3096, 39.652, -79.988, 0
3097, address 3097, 39.653, -79.988, 0
3098, address 3098, 39.654, -79.988, 0
3099, address 3099, 39.655, -79.988, 0
3100, address 3100, 39.656, -79.988, 0
3101, address 3101, 39.657, -79.988, 0
3102, address 3102, 39.658, -79.988, 0
3103, address 3103, 39.659, -79.988, 0
3104, address 3104, 39.66, -79.988, 0
3105, address 3105, 39.661, -79.988, 0
3106, address 3106, 39.617, -79.989, 0
3107, address 3107, 39.618, -79.989, 0
3108, address 3108, 39.619, -79.989, 0
3109, address 3109, 39.62, -79.989, 0
3110, address 3110, 39.621, -79.989, 0
3111, address 3111, 39.622, -79.989, 0
3112, address 3112, 39.623, -79.989, 0
3113, address 3113, 39.624, -79.989, 0
3114, address 3114, 39.625, -79.989, 0
3115, address 3115, 39.626, -79.989, 0
3116, address 3116, 39.627, -79.989, 0
3117, address 3117, 39.628, -79.989, 0
3118, address 3118, 39.629, -79.989, 0
3119, address 3119, 39.63, -79.989, 0
30, address 30, 39.631, -79.989, 0
3121, address 3121, 39.632, -79.989, 0
3122, address 3122, 39.633, -79.989, 0
3123, address 3123, 39.634, -79.989, 0
3124, address 3124, 39.635, -79.989, 0
3125, address 3125, 39.636, -79.989, 0
3126, address 3126, 39.637, -79.989, 0
3127, address 3127, 39.638, -79.989, 0
3128, address 3128, 39.639, -79.989, 0
3129, address 3129, 39.64, -79.989, 0
3130, address 3130, 39.641, -79.989, 0
3131, address 3131, 39.642, -79.989, 0
3132, address 3132, 39.643, -79.989, 0
3133, address 3133, 39.644, -79.989, 0
3134, address 3134, 39.645, -79.989, 0
3135, address 3135, 39.646, -79.989, 0
3136, address 3136, 39.647, -79.989, 0
3137, address 3137, 39.648, -79.989, 0
3138, address 3138, 39.649, -79.989, 0
3139, address 3139, 39.65, -79.989, 0
3140, address 3140, 39.651, -79.989, 0
3141, address 3141, 39.652, -79.989, 0
3142, address 3142, 39.653, -79.989, 0
3143, address 3143, 39.654, -79.989, 0
3144, address 3144, 39.655, -79.989, 0
3145, address 3145, 39.656, -79.989, 0
3146, address 3146, 39.657, -79.989, 0
3147, address 3147, 39.658, -79.989, 0
3148, address 3148, 39.659, -79.989, 0
3149, address 3149, 39.66, -79.989, 0
3150, address 3150, 39.661, -79.989, 0
